loan_status,annual_inc,delinq_2yrs,dti,emp_length,int_rate,revol_bal,total_acc,funded_amnt,total_pymnt,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months
0.000000000000000000e+00,-7.180357176270281139e-01,-3.088536888778334322e-01,-1.419536763717221595e+00,4.000000000000000000e+00,1.000000000000000056e-01,-7.264070893706003895e-01,-1.504163601645211346e+00,-1.014047122834655479e+00,-9.657632987436441940e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.217959231693127475e-01,-3.088536888778334322e-01,2.967363081982742345e-01,5.000000000000000000e+00,6.909999999999999476e-02,1.722875767374256961e+00,1.935458967352428727e+00,-1.090296446141351572e+00,-9.639549930589651483e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.281952424126270307e+00,-3.088536888778334322e-01,5.070237521299461592e-02,1.000000000000000000e+00,1.426000000000000045e-01,-8.434808315645803134e-01,-1.151381799696735486e+00,-1.346771442718420975e+00,-1.191794022236538186e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.384879386660220757e-02,-3.088536888778334322e-01,3.951498813923858267e-01,2.000000000000000000e+00,6.029999999999999943e-02,-6.963560753315040097e-01,2.597454080971682289e-01,2.891231300434258800e-01,2.426374632460377156e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.217959231693127475e-01,-3.088536888778334322e-01,-1.963793645775567365e+00,2.000000000000000000e+00,7.489999999999999436e-02,-6.608583149978213278e-01,-5.340136462869025102e-01,-1.267822698112809343e-01,-9.598830137136320217e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-8.780120882651110126e-01,1.702600335469067971e+00,1.042293680880939322e+00,6.000000000000000000e+00,1.098999999999999977e-01,2.067364089718706083e-02,2.597454080971682289e-01,-4.733701030235366036e-01,-3.580701192668910293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-2.781806865576190724e-01,-3.088536888778334322e-01,1.003524697501441132e+00,6.000000000000000000e+00,8.939999999999999336e-02,5.746766059637797852e-01,2.597454080971682289e-01,-8.199579362357922729e-01,-7.047039943636050907e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.581184203937378296e-01,-3.088536888778334322e-01,-1.938001781917603195e-02,4.000000000000000000e+00,1.521000000000000130e-01,-7.706071225197714814e-01,-4.458181957997836009e-01,4.277582633283281144e-01,8.907538576965891020e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.121397177686962454e+00,-3.088536888778334322e-01,-1.983137872630156284e-01,1.000000000000000000e+01,1.073999999999999955e-01,7.830744370820610811e+00,7.007226605327631086e-01,1.259569063037741632e+00,1.069676361743722381e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.418225062014694726e-01,-3.088536888778334322e-01,-5.278501459887539049e-01,4.000000000000000000e+00,1.756000000000000061e-01,8.722411573793607820e-02,-8.867954482353784806e-01,1.148660956409819800e+00,9.622957604318728153e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.018136451907505458e-01,-3.088536888778334322e-01,1.106411614931648524e+00,1.000000000000000000e+01,7.290000000000000646e-02,6.471746773330999680e-01,1.141699912968358044e+00,-1.587416318335912319e-02,-9.286864488605466039e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.356234218392437574e-01,-3.088536888778334322e-01,1.218245220834048403e+00,8.000000000000000000e+00,7.489999999999999436e-02,1.061565639676390616e+00,-6.222090967740215861e-01,2.645920395886764087e+00,2.375730017280764717e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-3.180947910318207561e-01,-3.088536888778334322e-01,1.424019055694464519e+00,1.000000000000000000e+01,1.252999999999999947e-01,2.146905002871035417e-01,-1.812318443384266509e-01,7.050285298981326942e-01,8.019687581449358449e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-4.180800226806226094e-01,-3.088536888778334322e-01,-1.010971323487120932e+00,4.000000000000000000e+00,1.199000000000000066e-01,-8.434808315645803134e-01,2.597454080971682289e-01,-1.014047122834655479e+00,-8.619390930233692405e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-4.780711616699037103e-01,-3.088536888778334322e-01,-4.652233266834099878e-01,8.000000000000000000e+00,1.098999999999999977e-01,-3.314866798734745212e-01,6.125272100456441438e-01,2.891231300434258800e-01,3.066352242867571021e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-8.180209492758299117e-01,-3.088536888778334322e-01,-1.999580399664335317e+00,1.000000000000000000e+01,1.218000000000000055e-01,-8.434808315645803134e-01,-1.592359052132330310e+00,4.832123166422890304e-01,5.814318288408134583e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-5.380623006591848112e-01,-3.088536888778334322e-01,-1.735653089734671806e+00,3.000000000000000000e+00,8.490000000000000324e-02,-7.860082672148084315e-01,-5.340136462869025102e-01,-5.426876696659876931e-01,-5.462031325423342132e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.218254598717090964e-01,-3.088536888778334322e-01,6.635505355581454712e-01,4.000000000000000000e+00,9.990000000000000269e-02,-8.434808315645803134e-01,9.653090119941201142e-01,-1.822363231252418503e-01,1.944868652225024627e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-2.281080825478991325e-01,-3.088536888778334322e-01,1.342450657886134179e-02,5.000000000000000000e+00,6.909999999999999476e-02,-6.745064838739108781e-01,-1.063186349209616521e+00,-2.654174030961832242e-01,-3.126443934675650071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-9.939949569777211114e-01,1.702600335469067971e+00,-1.719250827535653059e+00,4.000000000000000000e+00,1.199000000000000066e-01,-7.907037381584172131e-01,-1.239577250183854451e+00,-1.097228202805596853e+00,-9.593548339457073082e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.184613556338654616e-02,-3.088536888778334322e-01,-1.298756469342629671e+00,3.000000000000000000e+00,7.290000000000000646e-02,-3.841385607211414421e-01,-4.840943364188693421e-03,-1.267822698112809343e-01,-9.965819327658281823e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.380623006591848112e-01,-3.088536888778334322e-01,5.397880116928233107e-01,2.000000000000000000e+00,1.149000000000000021e-01,9.880032615598522971e-01,-3.576227453126645806e-01,1.955444150761168343e-01,2.940930146667534301e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-4.228793137997650664e-01,-3.088536888778334322e-01,-6.396837518911536735e-01,2.000000000000000000e+00,6.029999999999999943e-02,-7.444376977940583284e-01,-4.840943364188693421e-03,5.663933966132304043e-01,4.846375855633702767e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.016598152494406326e-01,-3.088536888778334322e-01,6.412240792128257039e-02,1.000000000000000000e+01,1.942000000000000115e-01,8.775031786869247341e-01,1.494481714916833903e+00,1.536839329607546212e+00,1.886336903901836726e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-3.780859300211018570e-01,1.702600335469067971e+00,-7.902863411730520760e-01,7.000000000000000000e+00,6.619999999999999496e-02,-7.681654776290948172e-01,-7.985999977482595158e-01,-5.149606430090072351e-01,-4.578416289306108111e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-2.642627423121058361e-01,-3.088536888778334322e-01,-8.499309309876652563e-01,1.000000000000000000e+01,6.619999999999999496e-02,1.854502740275106379e-02,1.759068066378190798e+00,-7.367768562648508990e-01,-6.560711349518879576e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-5.780563933187055081e-01,-3.088536888778334322e-01,-1.252491647401143826e-01,1.000000000000000000e+01,7.290000000000000646e-02,-5.101650008476021902e-01,-6.222090967740215861e-01,-6.813228029508899830e-01,-6.039074208502762664e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-3.780859300211018570e-01,-3.088536888778334322e-01,5.591725033825724056e-01,7.000000000000000000e+00,5.990000000000000185e-02,-6.599818270883476279e-01,1.715499576100492640e-01,-6.813228029508899830e-01,-6.101032235650405422e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.321663008008529205e+00,-3.088536888778334322e-01,-4.458388349936605599e-01,1.000000000000000000e+01,1.940999999999999948e-01,-4.308428450402371768e-01,-8.867954482353784806e-01,1.380874804662031163e+00,8.597258593719211417e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-7.176957678394221274e-01,-3.088536888778334322e-01,-1.641712860776655791e+00,1.000000000000000000e+00,1.050999999999999990e-01,-7.551433715454863860e-01,-1.504163601645211346e+00,-8.199579362357922729e-01,-6.863432795851737156e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-4.180800226806226094e-01,-3.088536888778334322e-01,-5.382879492063109561e-01,1.000000000000000000e+01,1.208999999999999936e-01,-4.938247619638435060e-01,1.229895363455477009e+00,-5.426876696659876931e-01,-4.384592112984515566e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.181243277342171050e-01,-3.088536888778334322e-01,-1.819115250639970760e-01,3.000000000000000000e+00,7.139999999999989411e-02,-7.957748467775147549e-01,-6.222090967740215861e-01,-1.180409282776538227e+00,-1.051228456126031441e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-8.140572920535101703e-03,1.702600335469067971e+00,-1.404625616263568189e+00,3.000000000000000000e+00,1.073999999999999955e-01,-3.274798780015950039e-01,-3.576227453126645806e-01,1.504879967585235900e-01,2.198476842140036913e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.621471019442953132e+00,-3.088536888778334322e-01,-1.013953552977851613e+00,1.000000000000000000e+01,1.269000000000000128e-01,1.816969911233455581e-01,-9.303639385130767214e-02,1.504879967585235900e-01,1.600456661927054658e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-6.780416249675073059e-01,1.702600335469067971e+00,1.333061056227179408e+00,1.000000000000000000e+00,1.149000000000000021e-01,-5.055947424624895881e-01,-4.840943364188693421e-03,-6.813228029508899830e-01,-5.881004876438611362e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-6.280490091431064625e-01,-3.088536888778334322e-01,9.304600749785395530e-01,1.000000000000000000e+00,1.170999999999999958e-01,1.723060492361279117e-01,-5.340136462869025102e-01,9.129812298254860181e-01,1.223836893936551595e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-9.380832154397111822e-01,-3.088536888778334322e-01,-7.962508001545132164e-01,4.000000000000000000e+00,1.310999999999999943e-01,-7.810623711542070691e-01,-1.327772700670973416e+00,-1.166545769448047887e+00,-9.995088308713562242e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-5.781363815040245768e-01,1.702600335469067971e+00,7.649463382429879665e-01,2.000000000000000000e+00,1.037000000000000005e-01,-8.432930127268359888e-01,-1.504163601645211346e+00,-1.166545769448047887e+00,-1.023564892355151468e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.221677776359727297e+00,-3.088536888778334322e-01,-1.133242732607078196e+00,2.000000000000000000e+00,9.909999999999999365e-02,8.741224396075263359e-01,-6.222090967740215861e-01,1.814109596177350792e+00,1.753785119346946253e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-6.580445786377470130e-01,-3.088536888778334322e-01,-2.445383443693409653e-01,2.000000000000000000e+00,5.419999999999999818e-02,-6.156565813806803567e-01,-8.867954482353784806e-01,8.810218678031757344e-02,-3.725433585232689748e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.821589166252538305e+00,-3.088536888778334322e-01,-3.996142778873352230e-01,1.000000000000000000e+00,1.492999999999999883e-01,1.238553591110818974e+00,-6.222090967740215861e-01,1.952744729462253082e+00,2.123341536202329127e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.137973690551995709e+00,1.702600335469067971e+00,-1.343489911703589668e+00,1.000000000000000000e+00,1.482999999999999874e-01,-7.578980478324035541e-01,-1.151381799696735486e+00,-1.166545769448047887e+00,-9.451748138818790723e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.121692544710925610e+00,-3.088536888778334322e-01,-8.484398162422999157e-01,1.000000000000000000e+01,5.419999999999999818e-02,-7.268453333253372950e-01,7.007226605327631086e-01,-6.813228029508899830e-01,-6.468459181300633132e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-4.180800226806226094e-01,-3.088536888778334322e-01,-1.324105420013840462e+00,5.000000000000000000e+00,1.398000000000000076e-01,-5.531129084118108219e-01,-1.063186349209616521e+00,-6.813228029508899830e-01,-4.097849034428900916e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-1.813909608541528287e-02,-3.088536888778334322e-01,-3.817209009429514133e-01,1.000000000000000000e+00,1.527999999999999914e-01,-5.599995991291037978e-01,2.597454080971682289e-01,-7.783673962503215860e-01,-5.620987494783536986e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-5.580593469889451042e-01,-3.088536888778334322e-01,-4.115431958502578924e-01,1.000000000000000000e+01,7.900000000000000078e-02,-6.996742081316541517e-01,-1.239577250183854451e+00,-8.615484762212629599e-01,-7.548365124684713878e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-8.212964434064845554e-02,-3.088536888778334322e-01,-7.455126339769316268e-02,1.000000000000000000e+01,1.335000000000000075e-01,1.305229278510064317e+00,-4.840943364188693421e-03,-8.892755028782434179e-01,-1.098412899446803426e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.218106915205109497e-01,-3.088536888778334322e-01,-2.519939180961674463e-01,3.000000000000000000e+00,6.919999999999999762e-02,1.540250156956775862e-01,5.243317595585251789e-01,-5.149606430090072351e-01,-4.958018495597996123e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-8.372981019377189194e-01,-3.088536888778334322e-01,3.161207998880233849e-01,1.000000000000000000e+00,1.531000000000000139e-01,-8.404757301606706754e-01,-7.104045472611405510e-01,3.930994800071025419e-01,5.749140004928887659e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
